university,database_name,guide_url,real_url
UConn,Boston Globe (Proquest Historical Newspapers),https://guides.lib.uconn.edu/BostonGlobeHist,https://about.proquest.com/en/products-services/histnews-bst/
UConn,Brain Map,https://guides.lib.uconn.edu/BrainMapsMorg,https://portal.brain-map.org/
UConn,British Library Newspapers,https://guides.lib.uconn.edu/britishlibrarynewspapers,https://www.gale.com/intl/c/british-library-newspapers
UConn,British Periodicals,https://guides.lib.uconn.edu/EBP,https://proquest.libguides.com/britishperiodicals
UConn,BroadwayHD Collection,https://guides.lib.uconn.edu/broadwayhd,https://www.broadwayhd.com
UConn,Browzine Library,https://guides.lib.uconn.edu/browzine,https://browzine.com/
UConn,Burlington Free Press Historical Newspaper,https://guides.lib.uconn.edu/burlingtonfee,https://www.newspapers.com/paper/burlington-free-press/4282/
UConn,Burney Newspapers Collection,https://guides.lib.uconn.edu/BurneyColl,https://www.gale.com/intl/c/17th-and-18th-century-burney-newspapers-collection
UConn,Business Insider,https://ezproxy.lib.uconn.edu/login?url=https://www.proquest.com/publication/4682318?accountid=14518,https://www.businessinsider.com/
UConn,Business Source Complete,https://guides.lib.uconn.edu/BSComplete,https://www.ebsco.com/products/research-databases/business-source-complete
UConn,CAB Abstracts,https://guides.lib.uconn.edu/CAB,https://www.cabdirect.org
UConn,Cambridge Companions,https://guides.lib.uconn.edu/CambridgeComp,https://www.cambridge.org/core/what-we-publish/collections/cambridge-companions
UConn,Cambridge Companions to Literature and Classics,https://guides.lib.uconn.edu/CCLC,https://www.cambridge.org/core/what-we-publish/collections/cambridge-companions
UConn,Cambridge Companions to Music,https://guides.lib.uconn.edu/CCM,https://www.cambridge.org/core/what-we-publish/collections/cambridge-companions/cambridge-companions-to-music
UConn,"Cambridge Companions to Philosophy, Religion, and Culture",https://guides.lib.uconn.edu/CCPRC,https://www.cambridge.org/core/what-we-publish/collections/cambridge-companions
UConn,Cambridge Core,https://guides.lib.uconn.edu/cco,https://www.cambridge.org/core
UConn,Cambridge Histories Online,https://guides.lib.uconn.edu/cho,https://www.cambridge.org/core/what-we-publish/collections/cambridge-histories
UConn,Catalog of U.S. Government Publications (CGP),https://guides.lib.uconn.edu/CGP,https://catalog.gpo.gov
UConn,Center for Research Libraries Newspaper Collections,https://guides.lib.uconn.edu/CRLNewsColl,https://www.crl.edu/collections/topics/newspapers
UConn,Chicago Manual of Style Online,https://guides.lib.uconn.edu/CMOS,https://www.chicagomanualofstyle.org
UConn,Children's Literature & Culture (Gale),https://guides.lib.uconn.edu/childrenslitculture,https://www.gale.com/c/childrens-literature-and-culture
UConn,Children's Literature and Culture (Adam Matthew),https://guides.lib.uconn.edu/ChildrenLitCulture,https://www.amdigital.co.uk/primary-sources/childrens-literature-and-culture
UConn,Chinese Newspapers Collection,https://guides.lib.uconn.edu/ChineseNewsColl,https://proquest.libguides.com/chinese_newspapers
UConn,Chronicle of Higher Education,https://guides.lib.uconn.edu/ChronicleHigherEd,https://www.chronicle.com
UConn,Churchill Archive,https://guides.lib.uconn.edu/churchillarchive,https://www.churchillarchive.com
UConn,CINAHL Plus with Full Text,https://guides.lib.uconn.edu/CINAHL,https://www.ebsco.com/products/research-databases/cinahl-plus-full-text
UConn,Civil War Collection VI : Northeast Regimental Histories,https://guides.lib.uconn.edu/CivilWarCollection,NOT_FOUND
UConn,Civil War Era,https://guides.lib.uconn.edu/amcivilwarera,https://cwed.alexanderstreet.com
UConn,Classical Scores Library,https://guides.lib.uconn.edu/ClassicalScores,https://search.alexanderstreet.com/shmu
UConn,Cochrane Database of Systematic Reviews,https://guides.lib.uconn.edu/CochraneSystemic,https://www.cochranelibrary.com/cdsr/about-cdsr
UConn,Cochrane Library,https://guides.lib.uconn.edu/CochraLibrary,https://www.cochranelibrary.com
UConn,Colonial Connecticut Records (1636-1776),https://guides.lib.uconn.edu/colonialct,https://www.colonialct.uconn.edu
UConn,Colonial State Papers,https://guides.lib.uconn.edu/colonialstate,https://www.colonialstatepapersonline.amdigital.co.uk
UConn,Columbia International Affairs Online (CIAO),https://guides.lib.uconn.edu/CIAO,https://www.ciaonet.org
UConn,Communication & Mass Media Complete,https://guides.lib.uconn.edu/CommMAssComplete,https://www.ebsco.com/products/research-databases/communication-mass-media-complete
UConn,Compendex,https://guides.lib.uconn.edu/compendex,https://www.engineering.com/elibrary
UConn,Computer Source,https://guides.lib.uconn.edu/ComputerSource,https://www.ebsco.com/products/research-databases/computers-source
UConn,Congress.gov,https://guides.lib.uconn.edu/CongressGov,https://congress.gov
UConn,Connecticut Artists Project,https://guides.lib.uconn.edu/ctartists,NOT_FOUND
UConn,Connecticut Digital Archive,https://guides.lib.uconn.edu/ctda,https://collections.ctdigitalarchive.org
UConn,ConsumerLab.com,https://guides.lib.uconn.edu/consumerlab,https://www.consumerlab.com
UConn,CQ Congress Collection,https://guides.lib.uconn.edu/CQonCollection,https://library.cqpress.com/congress/
UConn,CQ Electronic Library,https://guides.lib.uconn.edu/CQleLibrary,https://library.cqpress.com
UConn,CQ Researcher,https://guides.lib.uconn.edu/CQResearcher,https://library.cqpress.com/cqresearcher/
UConn,CRC Handbook of Chemistry and Physics,https://guides.lib.uconn.edu/CRCHandbookChemandPhys,https://www.taylorfrancis.com/books/mono/10.1201/9781003447979/crc-handbook-chemistry-physics-john-rumble
UConn,Current Index to Statistics,https://guides.lib.uconn.edu/CIS,NOT_FOUND
UConn,"Daily Mail, 1896-2016",https://guides.lib.uconn.edu/DailyMail,https://gale.com/intl/c/daily-mail-historical-archive
UConn,Decolonization: Politics and Independence in Former Colonial and Commonwealth Terrioties,https://guides.lib.uconn.edu/decolonization,NOT_FOUND
UConn,Defining Gender,https://guides.lib.uconn.edu/DefiningGender,https://www.amdigital.co.uk/primary-sources/defining-gender
UConn,Dictionary of American Regional English,https://guides.lib.uconn.edu/DicAmRegEnglish,https://dare.wisc.edu
UConn,Dictionary of Irish Biography,https://guides.lib.uconn.edu/CDictIrishBio,https://www.dib.ie
UConn,Dictionary of Literary Biography,https://guides.lib.uconn.edu/dlb,https://go.gale.com/ps/browse.do?p=DLB
UConn,Dictionary of Medieval Latin from British Sources Online,https://guides.lib.uconn.edu/DictionaryMedievalLatin,https://logeion.uchicago.edu/dmlbs
UConn,Dictionary of Old English Web Corpus,https://guides.lib.uconn.edu/DictOldEngWebCorpus,https://doe.utoronto.ca/pages/index.html
UConn,Digital Commons @ UConn,https://guides.lib.uconn.edu/opencommonsuconn,https://opencommons.uconn.edu/
UConn,Digital National Security Archive,https://guides.lib.uconn.edu/DNSALAC,https://proquest.libguides.com/dnsa
UConn,Digitalia Hispanica,https://guides.lib.uconn.edu/spanishdigitalia,https://www.digitaliapublishing.com/e-hispania
UConn,Disability in the Modern World,https://guides.lib.uconn.edu/disabilitymodworld,https://search.alexanderstreet.com/disability
UConn,DiscoverGov,https://guides.lib.uconn.edu/DiscoverGov,NOT_FOUND
UConn,DOAJ: Directory of Open Access Journals,https://guides.lib.uconn.edu/DOAJ,https://doaj.org
UConn,Documenta Catholica Omnia,https://guides.lib.uconn.edu/dco,http://www.documentacatholicaomnia.eu
UConn,Docuseek2 Complete Collection,https://guides.lib.uconn.edu/Docuseek,https://docuseek2.com/
UConn,DynaMed,https://guides.lib.uconn.edu/DynaMedplus,https://dynamed.com
UConn,E&E News,https://guides.lib.uconn.edu/EandE,https://www.eenews.net
UConn,"Early American Imprints, Series I: Evans",https://guides.lib.uconn.edu/evans,https://www.readex.com/products/early-american-imprints-series-i-evans-1639-1800
UConn,"Early American Imprints, Series II: Shaw-Shoemaker",https://guides.lib.uconn.edu/shaw,https://www.readex.com/products/early-american-imprints-series-ii-shaw-shoemaker-1801-1819
UConn,Early American Newspapers (1690-1922),https://guides.lib.uconn.edu/earlyamericannews,https://www.readex.com/products/americas-historical-newspapers
UConn,Early Arabic Printed Books from the British Library,https://guides.lib.uconn.edu/earlyarabicbooks,https://www.gale.com/intl/c/early-arabic-printed-books-from-the-british-library
UConn,Early English Books Online (Proquest),https://guides.lib.uconn.edu/EarlyEnglish,https://www.proquest.com/eebo
UConn,Early English Books Online (Univ. of Michigan),https://guides.lib.uconn.edu/eebomich,https://quod.lib.umich.edu/e/eebo/
UConn,Early European Books,https://guides.lib.uconn.edu/EarlyEuropeanBooks,https://about.proquest.com/en/products-services/early_european_books/
UConn,"Earth, Atmospheric & Aquatic Science Collection",https://guides.lib.uconn.edu/earthatmosphericaquatic,https://about.proquest.com/en/products-services/earth-atmospheric-aquatic-science/
UConn,EconLit,https://guides.lib.uconn.edu/EconLit,https://www.aeaweb.org/econlit/
UConn,Economist,https://ezproxy.lib.uconn.edu/login?url=https://www.proquest.com/publication/366256?accountid=14518,https://www.economist.com/
UConn,ECRI Guidelines Trust,https://guides.lib.uconn.edu/ecri,https://guidelines.ecri.org
UConn,EDGAR (SEC Filings & Forms),https://guides.lib.uconn.edu/EDGAR,https://www.sec.gov/edgar
UConn,Education Databases Cluster,https://guides.lib.uconn.edu/educluster,NOT_FOUND
UConn,Education Research Index,https://guides.lib.uconn.edu/ERI,NOT_FOUND
UConn,Eighteenth Century Collections Online,https://guides.lib.uconn.edu/ecconline,https://gale.com/c/eighteenth-century-collections-online
UConn,Elgar Online,https://guides.lib.uconn.edu/elgar,https://www.elgaronline.com
UConn,Embase,https://guides.lib.uconn.edu/embase,https://www.embase.com
UConn,Encyclopaedia Judaica,https://guides.lib.uconn.edu/encyclopediajudaica,https://www.gale.com/intl/c/encyclopaedia-judaica
UConn,Encyclopedia of Education,https://guides.lib.uconn.edu/EncyEducation,https://education.stateuniversity.com
UConn,Encyclopedia of Human Rights,https://guides.lib.uconn.edu/EncyHumanRights,https://oxford.universitypressscholarship.com/view/10.1093/acref/9780195334029.001.0001/acref-9780195334029
UConn,Encyclopedia of the Bible and Its Reception,https://guides.lib.uconn.edu/encyclopediabible,https://www.degruyter.com/database/EBR/entry
UConn,Engineering Village,https://guides.lib.uconn.edu/EngineeringVillage,https://www.engineeringvillage.com
UConn,English Drama,https://guides.lib.uconn.edu/englishdrama,https://collections.chadwyck.com/ed/htxview?template=basic.htx&content=frameset.htx
UConn,,https://ezproxy.lib.uconn.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=ENT&site=ehost-live,https://www.entrepreneur.com/
UConn,Environmental Issues Online,https://guides.lib.uconn.edu/environmentissues,https://www.bloomsburyenvironmentallaw.com/environmental-issues-online
UConn,ERIC (EBSCO),https://guides.lib.uconn.edu/ERIC_EBSCO,https://eric.ed.gov
UConn,ERIC (Institute of Education Science),https://guides.lib.uconn.edu/ERICfree,https://eric.ed.gov
UConn,ERIC (ProQuest),https://guides.lib.uconn.edu/ERIC_Proquest,https://eric.ed.gov/
UConn,Essential Evidence Plus,https://guides.lib.uconn.edu/EEP,https://www.essentialevidenceplus.com
UConn,Ethnographic Video Online,https://guides.lib.uconn.edu/EthnoVideo,https://search.alexanderstreet.com/ethnographic-video-online
UConn,Ethnomusicology Global Field Recordings,https://ezproxy.lib.uconn.edu/login?url=https://www.ethnomusicology.amdigital.co.uk/,NOT_FOUND
UConn,European Views of the Americas: 1493 to 1750,https://guides.lib.uconn.edu/EuroViewsAmericas,https://www.ebsco.com/products/research-databases/european-views-americas-1493-1750
UConn,Explore Census Data (Advanced Search),https://guides.lib.uconn.edu/censusdata,https://data.census.gov/advanced
UConn,Explore Census Data (Simple Search),https://guides.lib.uconn.edu/CenStats,https://data.census.gov/all
UConn,Factiva,https://guides.lib.uconn.edu/factiva,https://professional.dowjones.com/factiva/
UConn,Fast Company,https://uconn-storrs.primo.exlibrisgroup.com/permalink/01UCT_STORRS/mh1ipj/alma99420405305002432,https://www.fastcompany.com/
UConn,Federal Register (GovInfo),https://guides.lib.uconn.edu/fedregister,https://www.govinfo.gov/app/collection/fr
UConn,Federal Science Libraries Network,https://guides.lib.uconn.edu/DFO,NOT_FOUND
UConn,Film & Television Literature Index,https://guides.lib.uconn.edu/FTLI,https://www.ebsco.com/products/research-databases/film-television-literature-index-full-text
UConn,Film Platform Collection,https://guides.lib.uconn.edu/filmplatform,https://filmplatform.net
UConn,Films on Demand,https://guides.lib.uconn.edu/filmsondemand,https://digitalencore.films.com/
UConn,First Research,https://guides.lib.uconn.edu/FirstResearch,https://firstresearch.mergent.com
UConn,First World War Poetry Digital Archive,https://guides.lib.uconn.edu/FirstWorldWarPoetry,http://www.oucs.ox.ac.uk/ww1lit/
UConn,Food and Nutrition Information Center,https://guides.lib.uconn.edu/DSGIR,https://www.nal.usda.gov/fnic
UConn,Forbes,https://ezproxy.lib.uconn.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=FRB&site=ehost-live,https://www.forbes.com/
UConn,Fortune,https://ezproxy.lib.uconn.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=FOR&site=ehost-live,https://fortune.com/
UConn,Fortune Magazine Archive,https://guides.lib.uconn.edu/fortune,https://link.gale.com/apps/FTHA
UConn,Foundation Directory Online,https://guides.lib.uconn.edu/FoundaDirectory,https://fconline.foundationcenter.org
UConn,Financial Times,https://ezproxy.lib.uconn.edu/login?url=https://dj.factiva.com/source?code=ftcom,https://www.ft.com/
UConn,Gale eBooks,https://guides.lib.uconn.edu/GaleVRL,https://www.gale.com/ebooks
UConn,Gale Literature,https://guides.lib.uconn.edu/LiterarySources,https://www.gale.com/databases/gale-literature
UConn,Gale Literature Criticism,https://guides.lib.uconn.edu/LitCriticism,https://go.gale.com/ps/start.do?p=LCO
UConn,Gale Literature Resource Center,https://guides.lib.uconn.edu/LitResourceCenter,https://www.gale.com/databases/gale-literature-resource-center
UConn,Gale Primary Sources,https://guides.lib.uconn.edu/GalePrimary,https://www.gale.com/primary-sources
UConn,Garland Encyclopedia of World Music Online,https://guides.lib.uconn.edu/worldmusic,https://search.alexanderstreet.com/glnd
UConn,Gartner Market Analysis,https://guides.lib.uconn.edu/gma,https://www.gartner.com/en/research
UConn,GeoRef,https://guides.lib.uconn.edu/GeoRef,https://www.americangeosciences.org/georef
UConn,GeoRef in Process,https://guides.lib.uconn.edu/GeoRefinProcess,https://pubs.geoscienceworld.org/georef-in-process
UConn,GeoScienceWorld,https://guides.lib.uconn.edu/GSW,https://pubs.geoscienceworld.org
UConn,Global Press Archive,https://ezproxy.lib.uconn.edu/login?url=https://gpa.eastview.com/,https://gpa.eastview.com
UConn,Google Scholar,https://guides.lib.uconn.edu/GoogleScholar,https://scholar.google.com
UConn,GovInfo,https://guides.lib.uconn.edu/GPOFDsys,https://www.govinfo.gov
UConn,GreenFILE,https://guides.lib.uconn.edu/GreenFile,https://www.ebsco.com/products/research-databases/greenfile
UConn,Grove Art Online,https://guides.lib.uconn.edu/OxfordArt,https://www.oxfordartonline.com/groveart
UConn,Handbook of Latin American Studies,https://guides.lib.uconn.edu/HLAMSWeb,https://www.loc.gov/hlas/
UConn,HAPI (Hispanic American Periodicals Index),https://guides.lib.uconn.edu/HAPI,https://hapi.ucla.edu
UConn,Hartford Courant (Proquest Historical Newspapers),https://guides.lib.uconn.edu/HartfordCourantHistorical,https://www.proquest.com/hnphartfordcourant
UConn,Hartford Courant,https://guides.lib.uconn.edu/HartfordCourant,https://www.courant.com
UConn,Harvard Business Review,https://s.uconn.edu/hbr,https://hbr.org/
UConn,HathiTrust Digital Library,https://guides.lib.uconn.edu/Hathi,https://www.hathitrust.org
UConn,HeinOnline,https://guides.lib.uconn.edu/heinonline,https://home.heinonline.org
UConn,HerbMedPro,https://guides.lib.uconn.edu/HerbMed,https://www.herbmed.org/
UConn,Hispanic American Newspapers 1808-1980,https://guides.lib.uconn.edu/HispanicAmNewspapers,https://readex.com/products/hispanic-american-newspapers-1808-1980
UConn,Historical Abstracts with Full Text,https://guides.lib.uconn.edu/HAwithFullText,https://www.ebsco.com/products/research-databases/historical-abstracts-full-text
UConn,Historical Newspapers from ProQuest,https://guides.lib.uconn.edu/histnewspapers,https://about.proquest.com/en/products-services/pq-hist-news/
UConn,Historical Periodicals from ProQuest,https://guides.lib.uconn.edu/ProQuestHistPeriodicals,https://about.proquest.com/en/products-services/periodicals_microfilm
UConn,Historical Statistics of the United States,https://guides.lib.uconn.edu/HSofUS,https://hsus.cambridge.org
UConn,Homeland Security Digital Library,https://guides.lib.uconn.edu/HomelandSecDigLib,https://www.hsdl.org
UConn,Human Rights Studies Online,https://guides.lib.uconn.edu/humanrightsstudiesonline,https://alexanderstreet.com/products/human-rights-studies-online
UConn,IBISWorld,https://guides.lib.uconn.edu/ibisworld,https://www.ibisworld.com
UConn,ICLR Law Reports,https://guides.lib.uconn.edu/ICLRLawReports,https://www.iclr.co.uk
UConn,IEEE Xplore,https://guides.lib.uconn.edu/ieee,https://ieeexplore.ieee.org
UConn,IGI Global,https://guides.lib.uconn.edu/igiglobal,https://www.igi-global.com
UConn,Illustrated London News,https://guides.lib.uconn.edu/LondoNews,https://www.gale.com/intl/c/illustrated-london-news-historical-archive
UConn,Images from the History of Medicine (IHM),https://guides.lib.uconn.edu/IHM,https://collections.nlm.nih.gov/catalog/nlm:nlmuid-101436844-img
UConn,"Immigration: Records of the INS, 1880-1930",https://guides.lib.uconn.edu/INSrecords,https://proquest.libguides.com/historyvault/ins1880
UConn,Inc,https://ezproxy.lib.uconn.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=aph&jid=INC&site=ehost-live,https://www.inc.com/
UConn,InCites: Essential Science Indicators,https://guides.lib.uconn.edu/ESI,https://esi.clarivate.com
UConn,Independent Voices,https://guides.lib.uconn.edu/independentvoices,https://voices.revealdigital.org
UConn,Indigenous Newspapers in North America,https://guides.lib.uconn.edu/americanindiannewspapers,NOT_FOUND
UConn,Indigenous Peoples of North America,https://guides.lib.uconn.edu/IPNA,https://go.gale.com/ps/start.do?p=INDP
UConn,Ingenta Connect,https://guides.lib.uconn.edu/ingenta,https://www.ingentaconnect.com
UConn,Inspec,https://guides.lib.uconn.edu/inspec,https://www.theiet.org/publishing/inspec/
UConn,International Encyclopedia of Social & Behavioral Sciences,https://guides.lib.uconn.edu/IESBS,https://www.sciencedirect.com/referencework/9780080430768/international-encyclopedia-of-the-social-and-behavioral-sciences
UConn,International Financial Statistics,https://guides.lib.uconn.edu/ifs,https://data.imf.org/IFS
UConn,International Medieval Bibliography,https://guides.lib.uconn.edu/IMB,https://about.brepols.net/databases/imb/
UConn,International Pharmaceutical Abstracts,https://guides.lib.uconn.edu/ipa,https://www.ebsco.com/products/research-databases/international-pharmaceutical-abstracts
UConn,Internet Archive eBooks and Texts Archive,https://guides.lib.uconn.edu/IAebookstext,https://archive.org/details/texts
UConn,IOP Journals,https://guides.lib.uconn.edu/IOPJA,https://iopscience.iop.org/journals
UConn,IPA Source,https://guides.lib.uconn.edu/ipasource,https://www.ipasource.com
UConn,Issues & Controversies,https://guides.lib.uconn.edu/IC,https://icof.infobaselearning.com
UConn,Iter: Gateway to the Middle Ages & Renaissance,https://guides.lib.uconn.edu/iter,https://itergateway.org
UConn,Jewish Studies Source,https://guides.lib.uconn.edu/JSS,https://www.ebsco.com/products/research-databases/jewish-studies-source
UConn,Journal Citation Reports (JCR),https://guides.lib.uconn.edu/JCR,https://jcr.clarivate.com
UConn,Journals@OVID,https://guides.lib.uconn.edu/OvidNursing,https://ovidsp.ovid.com/
UConn,Kanopy Streaming Video,https://guides.lib.uconn.edu/kanopy,https://www.kanopy.com
UConn,Key Business Ratios,https://guides.lib.uconn.edu/KeyBusiness,https://www.mergentintellect.com/index.php/search/keyBusRatcomp
UConn,Kirk-Othmer Encyclopedia of Chemical Technology,https://guides.lib.uconn.edu/EncyChemTechnology,https://onlinelibrary.wiley.com/doi/book/10.1002/0471238961
UConn,Knovel,https://guides.lib.uconn.edu/Knovel,https://app.knovel.com
UConn,Latin American Newspapers,https://guides.lib.uconn.edu/WNALatAm,https://gdc.gale.com/products/latin-american-newspapers-series-1-and-2-1805-1922/
UConn,Latin American Newsstream,https://guides.lib.uconn.edu/LatAmNewstand,https://about.proquest.com/en/products-services/pq_latin_american_newsstand/
UConn,Latinx Thought & Culture: the NPR Archive 1979-1990,https://ezproxy.lib.uconn.edu/login?url=https://www.proquest.com/latx/advanced,https://alexanderstreet.com/products/latinx-thought-and-culture-npr-archive
UConn,Legal Information Source,https://guides.lib.uconn.edu/LegalInformationSource,NOT_FOUND
UConn,Legal Source,https://guides.lib.uconn.edu/LegalSource,https://www.ebsco.com/products/research-databases/legalsource
UConn,LegalTrac,https://guides.lib.uconn.edu/legaltrac,https://www.gale.com/c/legaltrac
UConn,Legislative Insight by ProQuest,https://guides.lib.uconn.edu/leginsight,https://congressional.proquest.com/legislativeinsight
UConn,LGBT Magazine Archive,https://ezproxy.lib.uconn.edu/login?url=https://www.proquest.com/lgbtmashell?accountid=14518,https://proquest.libguides.com/lgbt
UConn,LGBTQ+ Source,https://guides.lib.uconn.edu/LGBT_EBSCO,https://www.ebsco.com/products/research-databases/lgbtq-source
UConn,Liberty Magazine,https://guides.lib.uconn.edu/libertymag,https://www.libertymagazine.org
UConn,"Library, Information Science & Technology Abstracts",https://guides.lib.uconn.edu/LISTA,https://www.ebsco.com/products/research-databases/library-information-science-and-technology-abstracts
UConn,"Lily, The",https://guides.lib.uconn.edu/lily,NOT_FOUND
UConn,Linguistics and Language Behavior Abstracts (LLBA),https://guides.lib.uconn.edu/LLBA,https://proquest.com/llba
UConn,Loeb Classical Library,https://guides.lib.uconn.edu/loeb,https://www.loebclassics.com
UConn,Los Angeles Times (Proquest Historical Newspapers),https://guides.lib.uconn.edu/LATimes,https://www.proquest.com/hnplatimes
UConn,LSEG Workspace for Students,https://guides.lib.uconn.edu/Workspace,https://www.lseg.com/en/workspace/workspace-for-students
UConn,Magill OnLiterature Plus,https://guides.lib.uconn.edu/magill,https://www.salempress.com/magill-on-literature-plus
UConn,"Making of Modern Law: Foreign, Comparative, and International Law",https://guides.lib.uconn.edu/foreignlaw,https://gdc.gale.com/products/the-making-of-modern-law-foreign-comparative-and-international-law-1600-1926/
UConn,Making of Modern Law: Landmark Records from the US Court of Appeals,https://ezproxy.lib.uconn.edu/login?url=https://infotrac.gale.com/itweb/nellco_uconn?db=MMLR,https://gale.com/c/making-of-modern-law-landmark-records-and-briefs-of-the-us-courts-of-appeals
UConn,Making of Modern Law: Legal Treatises,https://guides.lib.uconn.edu/MMLegalTreaties,https://gdc.gale.com/gdc/artemis?p=MOML
UConn,Making of Modern Law: Primary Sources,https://guides.lib.uconn.edu/MMPrimarySources,https://www.gale.com/c/making-of-modern-law-primary-sources
UConn,Making of Modern Law: Trials,https://guides.lib.uconn.edu/trialsmoml,https://gale.com/c/making-of-modern-law-trials
UConn,Making of Modern Law: U.S. Supreme Court Records and Briefs,https://guides.lib.uconn.edu/ussupremecourt,https://gdc.gale.com/products/the-making-of-modern-law-u.s.-supreme-court-records-and-briefs-1832-1978
UConn,Making of the Modern World,https://guides.lib.uconn.edu/MMWG-K,https://www.gale.com/intl/c/the-making-of-the-modern-world
UConn,Manuscript Women's Letters and Diaries,https://guides.lib.uconn.edu/WomenLettersandDiaries,https://alexanderstreet.com/products/manuscript-womens-letters-and-diaries
UConn,Map and Geographic Information Center,https://guides.lib.uconn.edu/MAGIC,https://magic.lib.uconn.edu/
UConn,MasterFILE Premier,https://guides.lib.uconn.edu/MasterFile,https://www.ebsco.com/products/research-databases/masterfile-premier
UConn,MathSciNet (American Mathematical Society),https://guides.lib.uconn.edu/MathSciNet,https://mathscinet.ams.org
UConn,MathSciNet (EBSCO),https://guides.lib.uconn.edu/MathSciEBSCOet,https://mathscinet.ams.org
UConn,Medline (EBSCO),https://guides.lib.uconn.edu/medline,https://www.ebsco.com/products/research-databases/medline
UConn,Medline (OVID),https://ezproxy.lib.uconn.edu/login?url=https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=main&D=mesz,https://ovidsp.ovid.com/
UConn,Medline (Web of Science),https://guides.lib.uconn.edu/MedineWoS,https://www.webofscience.com/wos/medline/basic-search
UConn,MedlinePlus,https://guides.lib.uconn.edu/MedlinePlus,https://medlineplus.gov
UConn,Medscape,https://guides.lib.uconn.edu/medscape,https://www.medscape.com
UConn,Mental Measurements Yearbook with Tests in Print,https://guides.lib.uconn.edu/MMYBT,https://www.ebsco.com/products/research-databases/mental-measurements-yearbook-tests-print
UConn,Merative Micromedex,https://guides.lib.uconn.edu/micromedex,https://www.micromedexsolutions.com
UConn,Mergent Archives by FTSE Russell,https://guides.lib.uconn.edu/MergentArchives,https://www.mergentarchives.com
UConn,Mergent Online,https://guides.lib.uconn.edu/MergenOnline,https://www.mergent.com/solutions/research/mergent-online
UConn,Mergent Online: Investext,https://guides.lib.uconn.edu/MergentInvestext,https://www.mergent.com/solutions/academic/mergent-online
UConn,Meteorological & Geoastrophysical Abstracts,https://guides.lib.uconn.edu/MeteorGeoastrophysical,https://search.proquest.com/meteorologicalgeoastrophysicalabstracts/
UConn,Middle English Compendium,https://guides.lib.uconn.edu/MEC,https://quod.lib.umich.edu/m/middle-english-dictionary
UConn,Mintel Reports,https://guides.lib.uconn.edu/MintelReports,https://www.mintel.com/mintel-reports
UConn,Mirror Historical Archive,https://guides.lib.uconn.edu/Mirror,NOT_FOUND
UConn,MIT Encyclopedia of the Cognitive Sciences,https://guides.lib.uconn.edu/MITEncyCognitive,https://mitpress.mit.edu/books/mit-encyclopedia-cognitive-sciences
UConn,MLA Directory of Periodicals,https://guides.lib.uconn.edu/MLADP,https://www.mla.org/Publications/MLA-International-Bibliography/About-the-MLA-International-Bibliography/MLA-Directory-of-Periodicals
UConn,MLA International Bibliography,https://guides.lib.uconn.edu/MLAnBibliography,https://www.mla.org/Publications/MLA-International-Bibliography
UConn,"Monde, Le",https://guides.lib.uconn.edu/lemonde,https://www.lemonde.fr
UConn,Monthly Bulletin of Statistics Online,https://guides.lib.uconn.edu/MBStats,https://unstats.un.org/unsd/mbs
UConn,Music Index,https://guides.lib.uconn.edu/MIO,https://www.ebsco.com/products/research-databases/music-index
UConn,Music Online: Opera in Video,https://guides.lib.uconn.edu/operainvideo,https://search.alexanderstreet.com/opiv
UConn,NAACP Papers,https://guides.lib.uconn.edu/naacp,https://proquest.libguides.com/historyvault/naacp
UConn,"Nation Archive, The",https://guides.lib.uconn.edu/NationArchive,https://www.thenation.com/archive/
UConn,National Academies Press,https://guides.lib.uconn.edu/NAPress,https://nap.nationalacademies.org
UConn,National Citizen and Ballot Box,https://guides.lib.uconn.edu/citizenandballot,NOT_FOUND
UConn,National Geographic Magazine Digital Archive 1888-2020,https://guides.lib.uconn.edu/ngm,https://eresources.nlb.gov.sg/main/browse/resource/1126/
UConn,National Geologic Map Database,https://guides.lib.uconn.edu/ngmd,https://ngmdb.usgs.gov
UConn,National Theatre Collection,https://guides.lib.uconn.edu/NatTheatre,https://www.dramaonlinelibrary.com/series/national-theatre-collection-iid-190464
UConn,NatMed Pro (formerly Natural Medicines),https://guides.lib.uconn.edu/Nmedice,https://naturalmedicines.therapeuticresearch.com
UConn,Nature,https://guides.lib.uconn.edu/NPG,https://www.nature.com
UConn,Naxos Music Library,https://guides.lib.uconn.edu/NaxosMusic,https://www.naxosmusiclibrary.com
UConn,NBER Working Papers,https://guides.lib.uconn.edu/nber,https://www.nber.org/papers
UConn,NetAdvantage,https://guides.lib.uconn.edu/StandardandPoor,https://www.factset.com/marketplace/catalog/product/factset-netadvantage
UConn,New Dictionary of the History of Ideas,https://guides.lib.uconn.edu/DictionaryoftheHistoryofIdeas,https://www.encyclopedia.com/history/dictionaries-thesauruses-pictures-and-press-releases/new-dictionary-history-ideas
